,index,tweet_id,health_word,rating,rating_category,text
167,167,8.117027947973837e+17,alzheimer,1,generic_health,Do what you love to fight Alzheimer’s on #TheLongestDay! Register thru 12/21 to receive a free window cling: https://t.co/ddDWsoNBTV #ENDALZ https://t.co/rHHeIURbba
168,168,8.116814552859607e+17,alzheimer,2,personal_health,The Startling Change This Test Made for My Mom With Alzheimer’s https://t.co/pxcFtW76pt #elder #law #estate #planning
169,169,9.054719919348531e+17,alzheimer,1,generic_health,'I'm 27 and preparing for early-onset Alzheimer's' https://t.co/59YLUhHAFM https://t.co/cmtoabVRbn
170,170,9.054795457755873e+17,alzheimer,1,generic_health,A virtual assistant to help people with #Alzheimer’s disease via @iAdvanceSnrCare https://t.co/xgrJ3roCgz
171,171,8.117017487924347e+17,alzheimer,1,generic_health,"Alzheimer, Parkinson Disease Likely Not Spread by Transfusion | JAMA | The JAMA Network Really elegant study design https://t.co/usR5EcLxu6"
172,172,9.054977064618885e+17,alzheimer,1,generic_health,"Iowa vs. ISU “Jar Wars” has begun @ @pville_elem.  We are collecting $ for Alzheimer’s Awareness this week, last year over $1300 raised. https://t.co/5WSFOXXgzu"
173,173,8.131969477167882e+17,alzheimer,2,personal_health,my grandma has Alzheimer's &amp; my cousins got her a memory game with our pictures on it so she won't forget ❤️ merry christmas https://t.co/zr8hw22cCC
174,174,8.116738531602637e+17,alzheimer,1,generic_health,"""Why @Emmerdale's special dementia episode was groundbreaking"" - the Alzheimer's Society (@alzheimerssoc) explains https://t.co/uDebaJWU95 https://t.co/tKpq4AbDhG"
175,175,9.05491290384683e+17,alzheimer,1,generic_health,TOXIC Deodorant Giving You A Dose of Aluminum Potentially Leading to Alzheimer's https://t.co/VXtjyY2W20
176,176,9.026491125202616e+17,alzheimer,1,generic_health,Important info for people with loved ones in the Houston area dealing with Alzheimer's or dementia. https://t.co/W48kt5ucwK
177,177,8.116943025061929e+17,alzheimer,1,generic_health,Why #Eye Exams Are the Future of #Alzheimer’s Screening https://t.co/wAMCOWoAAC https://t.co/2xEVRFJZW8
178,178,9.026738609816617e+17,alzheimer,1,generic_health,Exciting advancement on Alzheimer's Disease Diagnosis https://t.co/6bIvfKiaJ1
179,179,9.055323104177889e+17,alzheimer,1,generic_health,Scientists launch virtual reality game to detect Alzheimer's https://t.co/djpYEZGPv1
180,180,8.132217804373524e+17,alzheimer,2,personal_health,"@libbybrittain She’s definitely not wrong! My dad had Alzheimer’s btw, so I feel for you. What you’re doing now is exactly the thing to do."
181,181,8.132103983925207e+17,alzheimer,1,generic_health,Using Music to Enhance the Quality of Life of People with Alzheimer's  https://t.co/TqlsUXKFrn https://t.co/juQSRNjah1
182,182,9.055221842522153e+17,alzheimer,1,generic_health,Compare Normal Memory loss to Signs and Symptoms of Alzheimer's dementia -  https://t.co/tX4zub4I8K
183,183,9.026735718387794e+17,alzheimer,1,generic_health,Sky accused after letting 72yo Alzheimer's sufferer pay £110 a… https://t.co/uV5bBPqSLl https://t.co/PvYEP4NoYR https://t.co/PvYEP4NoYR
184,184,9.026881138555699e+17,alzheimer,2,personal_health,"Glen Campbell’s Final Song, Written Before Alzheimer’s Claimed Him, Is Performed By His Son https://t.co/tSTPF9zr87"
185,185,8.117246931914793e+17,alzheimer,1,generic_health,Pittsburgh-Based Company On Verge Of Breakthrough Drug For Alzheimer’s Disease #Pittsburgh https://t.co/z83O77Dbec
186,186,9.026523272571412e+17,alzheimer,1,generic_health,And did you give them a shout out for helping to rescue family and elderly lady with Alzheimer's? Probably not. https://t.co/yRdOMzOUSN
187,187,8.117333016941732e+17,alzheimer,1,generic_health,Is there any hope for finding ways to prevent or treat Alzheimer's? https://t.co/sOvElsUCkL
188,188,8.116592980068557e+17,alzheimer,1,generic_health,"PennMedNews: It looks like we could use a ""sniff test"" to diagnose Alzheimer's earlier: https://t.co/96FR2h2JZ7 HuffingtonPost PennMedicine"
189,189,8.117686409114706e+17,alzheimer,2,personal_health,One particular veteran had Alzheimer's. He was frightened &amp; ignored. He &amp; I became friends. Long story. I often think of him @stuntbrain
190,190,9.055058948422124e+17,alzheimer,1,generic_health,UMD Students Invent Low-Cost Tool For Early Alzheimer’s Diagnosis https://t.co/4RjHxbOpdZ
191,191,8.116889510692454e+17,alzheimer,1,generic_health,"""@Emmerdale's special dementia episode was groundbreaking"" - the Alzheimer's Society (@alzheimerssoc) explains https://t.co/uDebaJWU95 https://t.co/9xesskrQdT"
192,192,9.055056657492214e+17,alzheimer,1,generic_health,"“When we over work we don’t hydrate or get exercise, and science is showing this is a cause in the rise of Alzheimer’s.” -@OurFounder"
193,193,9.054543956591329e+17,alzheimer,1,generic_health,Experimental blood test diagnoses Alzheimer's https://t.co/8PIvyPy2MN
194,194,9.054627481501614e+17,alzheimer,1,generic_health,Alzheimer’s disease pathological lesions activate the spleen tyrosine kinase https://t.co/AzDBjDFBHK
195,195,8.11668266385023e+17,alzheimer,1,generic_health,Giving feels good &amp; does good. Give now to @CureAlzheimers to fund breakthru Alzheimer's research with AD pioneers like @RudyTanzi. https://t.co/f2ve2LyZAr
196,196,8.116864242023997e+17,alzheimer,1,generic_health,@FifeCouncil staff assisting those dealing with Alzheimer's and dementia. Close to home this one. They are all stars! #TheCouncil
197,197,8.117009749852856e+17,alzheimer,1,generic_health,⚡️ “Jared Kushner reportedly selling the New York Observer” He is the Alzheimer cover- so we will have our 1st Jewish President!
198,198,9.026894110911078e+17,alzheimer,1,generic_health,You Can See More: An end to Alzheimer's? Scientists show how we could block the disease in its earliest stages https://t.co/GWgSc8iI28
199,199,9.054836929189315e+17,alzheimer,1,generic_health,Senate Subcommittee proposes $414 increase in Alzheimer's Disease research funding from the NIH: https://t.co/fp7UIGkRLk https://t.co/PLOZnpvY6B
200,200,8.116626178192916e+17,alzheimer,2,personal_health,"@CNBCnow look back at my tweets, I've been saying this man should be evaluated for dementia for awhile now.  His father had Alzheimer's"
201,201,8.117534598757253e+17,alzheimer,1,generic_health,Chocolate may Soothe Anger in Alzheimer's - Alzheimers Support https://t.co/drpXWE7aQf https://t.co/vH1vE70I9j
202,202,9.054909263694193e+17,alzheimer,2,personal_health,Alzheimer mom's reaction to daughter's pregnancy. 💜💜 https://t.co/z33lDr1Qek
203,203,9.026734962449859e+17,alzheimer,1,generic_health,"5 Ways to Protect Your Memory from Dementia
#memoryhealth https://t.co/oxOFrQslBL"
204,204,8.132296124152873e+17,alzheimer,0,figurative,"@eviephinslvr Vaguely remember from 2008, but its fuzzy (Pre Alzheimer) 😉"
205,205,9.026707605519729e+17,alzheimer,1,generic_health,HR Advisor-Alzheimer's Society(#Jobs-#UKJobs) https://t.co/oAWKMekODa
206,206,8.117420737077248e+17,alzheimer,1,generic_health,Heartburn Drugs Linked to Increased Risk of Alzheimer's https://t.co/5E9gEES6Dx #Alzheimers #heartburn
207,207,9.054737560213463e+17,alzheimer,1,generic_health,Cold Weather Precautions for Elderly with Alzheimer’s - Alzheimers Support https://t.co/MKTBhFFJ6s https://t.co/2YsOCsmkOX
208,208,9.054651843109192e+17,alzheimer,1,generic_health,ugh i hate alzheimer's and how it affects people 😞 https://t.co/6nbXKjRPDQ
209,209,9.030104807673405e+17,alzheimer,2,personal_health,"Taking care of my 91 year-old mom. It saddens me, dementia is bad and Alzheimer's is worse but thank God she remembers my name and who I am."
210,210,8.131815434348831e+17,alzheimer,1,generic_health,they have me in the alzheimer's unit &amp; wow it's trippy :( I wish I could cure it
211,211,8.131824535946813e+17,alzheimer,1,generic_health,Alzheimer disease really sucks..😥😞
212,212,8.132253828371251e+17,alzheimer,1,generic_health,A sensitive new video about Early Onset Alzheimer's - Alzheimers Support https://t.co/gSRYK9bsPa https://t.co/wknMGaIt26
213,213,9.026879257370624e+17,alzheimer,1,generic_health,Study reveals what causes Alzheimer's and a drug that could stop it https://t.co/FbzAd563Oj @MailOnline
214,214,8.117726961031086e+17,alzheimer,1,generic_health,"Newly discovered disease could hold key to Alzheimer's, Parkinson's - and even ageing https://t.co/inFS8N6j72"
215,215,9.054645453715374e+17,alzheimer,1,generic_health,"Activities for Late Stage Alzheimer's https://t.co/3oule1zw9Z #alz,#caregiver"
216,216,8.116925882142556e+17,alzheimer,0,figurative,@Adam_LFC_96 @elvisfkennedy @5liveSport no have you got alzheimer from the 70s
217,217,9.054862010204488e+17,alzheimer,2,personal_health,Princeton PD asking for public's help in finding Alzheimer's patient last seen in Diboll https://t.co/nE1X4EhXSI
218,218,9.026640400145981e+17,alzheimer,1,generic_health,🌎News:     #Alzheimer's: Landmark study unravels secrets of how brain cells degenerate https://t.co/NJDpt4geOb
219,219,8.116759588308296e+17,alzheimer,1,generic_health,New study may help detect Alzheimer's 7 years before symptoms show up https://t.co/gYF8FViNJP via @ETPanache
220,220,9.026787610694697e+17,alzheimer,1,generic_health,Study reveals what causes Alzheimer's and a drug that could stop it https://t.co/dZRSixdXud via @MailOnline
221,221,9.055369163172332e+17,alzheimer,1,generic_health,#Check out these resources to learn how you can help spread the word about World #Alzheimer's Month https://t.co/Nb08SNXJU7
222,222,8.132117776223068e+17,alzheimer,1,generic_health,What is Dementia? What are the Causes besides Alzheimer's? - Alzheimers Support  https://t.co/VcssymAu3Y
223,223,9.02659880850305e+17,alzheimer,1,generic_health,Americans living with Alzheimer’s disease could triple by 2050 (PRB) - https://t.co/OpkOW0j76K #endalz https://t.co/VocsSPqhHg
224,224,9.055190935618724e+17,alzheimer,1,generic_health,Decision time...should I put purple in my hair in honor of the Alzheimer's walk next week? Opinions?
225,225,8.132153169437327e+17,alzheimer,1,generic_health,Give Alzheimer's patients pot! Make that hemp milk drinks in stores!  Market healthcare! https://t.co/4hQN822nMA
226,226,9.030130423587062e+17,alzheimer,1,generic_health,"Hope is in the Air at Alzheimer's Conference https://t.co/ZbrUflRjgU #alz,#caregiver"
227,227,9.030023541103002e+17,alzheimer,2,personal_health,Not sure if Trump thinks we're the fools or if he's just an idiot with onset alzheimer's. Why not both? https://t.co/z0b5clhZKJ
228,228,9.02652063410262e+17,alzheimer,1,generic_health,old mfs been tryin me too much lately like i wont slap they stupid ass into alzheimer's
229,229,8.131845906680381e+17,alzheimer,1,generic_health,Does Mom with Alzheimer's Need a Baby doll? - Alzheimers Support https://t.co/RQOnMVn6be
230,230,9.026840299415716e+17,alzheimer,1,generic_health,"Alzheimer's: Dealing with Family Conflict https://t.co/VLelKMheXE #alz,#caregiver"
231,231,8.11660677328896e+17,alzheimer,1,generic_health,My friend Kirsty  Brown is fundraising for Alzheimer's Society. Donate to Kirsty 's JustGiving page  https://t.co/euDc3htHc7
232,232,8.117361051838013e+17,alzheimer,1,generic_health,Sign up to Do What You Love to Fight Alzheimer's https://t.co/Jy4b8vcKTl
233,233,8.116828748732826e+17,alzheimer,1,generic_health,Breakthrough that could potentially lead to Alzheimer treatment: https://t.co/LGJNAcgIju
234,234,9.02667681857495e+17,alzheimer,1,generic_health,"Undergraduates earn top prize for developing new tool to detect Alzheimer’s disease
https://t.co/6LtMjKGv8g 
#Alzheimer"
235,235,9.054855794078188e+17,alzheimer,1,generic_health,How to Convince a Loved One with Alzheimer's dementia to Shower - Alzheimers Support https://t.co/5BKZExmJyV https://t.co/wv5SpsTpwA
236,236,9.026682403834266e+17,alzheimer,2,personal_health,"🎱TRUMP HAS ALZHEIMER's DEMENTIA (as did his father )

⚠️Trump's brain is sick &amp; dying.

ALL THE SIGNS ARE THERE &amp; GETTING WORSE EVERY DAY.🆘 https://t.co/H6eK8Shbdr"
237,237,9.055427435183145e+17,alzheimer,2,personal_health,Elderly man with Alzheimer's last seen wearing cowboy hat in northwest Dallas https://t.co/eEWREIWYj4
238,238,9.026496680052736e+17,alzheimer,1,generic_health,"Please donate to our team ""Krista's Crew"" &amp; Walk to End Alzheimer's
If you can't walk, then donate. https://t.co/wf4zjcjDEc https://t.co/GGaFAp6KXB"
239,239,9.055062573180969e+17,alzheimer,1,generic_health,StuCo hours for helping out on 9/8 from 5:30-8:30pm or on 9/9 from 7-11:30am w/ the Walk to End Alzheimer's. Contact: jbrennan@alz.org
240,240,8.131706787446989e+17,alzheimer,2,personal_health,@realDonaldTrump Early Alzheimer's onset? U and your supporters did exactly that. They followed your lead! Did you forget? It's on tape!
241,241,8.117222024500511e+17,alzheimer,1,generic_health,Friend who deal with Alzheimer's patients daily have made the same speculation. https://t.co/9LsVXi55r5
242,242,9.055302687941919e+17,alzheimer,1,generic_health,Physical activity and healthy eating help prevent Alzheimer's and Parkinson's. https://t.co/ipF3orkC6G
243,243,9.026743321446072e+17,alzheimer,1,generic_health,Heart breaking for family of 6 whose van swept away in flood. Parents had Alzheimer's and were holding hands @CNN
244,244,8.131625123970458e+17,alzheimer,1,generic_health,Cholesterol-fighting drugs statins lower risk of Alzheimer's disease https://t.co/IUtRnEz9R5
245,245,9.055061789978993e+17,alzheimer,1,generic_health,The Georgia Alzheimer's Disease &amp; Related Dementias State Plan addresses the growing challenge of dementia https://t.co/f1IO3nR6wj
246,246,8.11715101845844e+17,alzheimer,1,generic_health,@pjhnsn8 @azmoderate Please stop with the Alzheimer's. He is a fucking jackass who reflexively lies and can't keep them all straight.
247,247,8.131923116308603e+17,alzheimer,2,personal_health,@overtflow Remember I said my dad has Alzheimer's yesterday? My sister gave me this picture today of him and I https://t.co/FDuqKdUa5T
248,248,9.055419810231951e+17,alzheimer,1,generic_health,How big is your Lifespace? Could it be the deciding factor in Alzheimer's disease? - Alzheimers Support https://t.co/D5Rg2zjsql https://t.co/f3rBLMAvxU
249,249,8.117459958851461e+17,alzheimer,1,generic_health,Landmark Alzheimer's prevention trial to evaluate third drug https://t.co/cgCATDES6S
250,250,9.055278587848172e+17,alzheimer,1,generic_health,Lauren Cullen is fundraising for Alzheimer's Society. Donate to Lauren's JustGiving page  https://t.co/T61kjAXNjY
251,251,9.054782804212695e+17,alzheimer,1,generic_health,Ingredients in most air fresheners have been linked to neurodegenerative diseases like Alzheimer’s.  https://t.co/va8Ja9yKFp  #nontoxic
252,252,9.026885929837117e+17,alzheimer,1,generic_health,Roche to start new trial of AC Immune drug against Alzheimer's https://t.co/LAOuq71RRy
253,253,8.116987641802588e+17,alzheimer,1,generic_health,Antibiotic restores cell communication in brain areas damaged by Alzheimer's disease https://t.co/DoceZflAPj
254,254,8.132352843599217e+17,alzheimer,2,personal_health,Video of Kansas cop tasing 91-yo man with Alzheimer's released https://t.co/ANKwnAGvic https://t.co/REsLCbuJ9f
255,255,8.116776356799529e+17,alzheimer,1,generic_health,Drink one beverage that reduces your risk of developing Alzheimer’s - https://t.co/nB3V50q7Tk  #FarQuest  #Patented
256,256,9.026615846816563e+17,alzheimer,2,personal_health,29Aug2016:GeneWilder dies of complications from Alzheimer's while listening to Ella sing Over the Rainbow. He's 83 https://t.co/L36LYjnUx9
257,257,8.132250722447852e+17,alzheimer,1,generic_health,Why Adult Day Care is Great for #Alzheimer's and #Dementia Patients via @skylarkseniorca https://t.co/usZRdwnhZn
258,258,8.117205795354092e+17,alzheimer,1,generic_health,Pittsburgh-Based Company On Verge Of Breakthrough Drug For Alzheimer’s Disease: Alzheimer's disease affects 44… https://t.co/RZFPwHpKKB
259,259,8.116611106298552e+17,alzheimer,2,personal_health,I know people whose grandparents died of Alzheimer's so I'm not saying it to be obnoxious or insensitive but Trump has memory issues
260,260,8.116855790669005e+17,alzheimer,2,personal_health,My friend's husband has just been diagnosed. Help defeat dementia with Alzheimer's Research UK https://t.co/zub2i21rgl via @telegraph
